y,metric,model,layer,layer_idx,horizon,aggregation,fold,rsquared,rsquared_adj,aic,bic,delta_rsquared,delta_rsquared_adj,delta_rsquared_aic,delta_rsquared_bic,anova_baseline_rss,anova_baseline_delta_ss,anova_baseline_p,anova_surprisal_rss,anova_surprisal_delta_ss,anova_surprisal_p
meanItemRT,Information value,gpt2_large,All,All,8,mean,full,0.2752536343921088,0.2752060737645151,2834968.539060633,2835180.060657013,0.06493597406407592,0.06490477753577706,-24819.912981451955,-24682.423943805043,302939857.016763,27142867.67304516,0.0,302939857.016763,14952915.845596552,0.0
meanItemRT,Information value,gpt2_large,All,All,9,mean,full,0.2748502438175183,0.2748026567178927,2835129.655900291,2835341.177496671,0.06453258348948543,0.06450136048915467,-24658.79614179395,-24521.30710414704,303108471.98164916,26974252.70815897,0.0,303108471.98164916,14784300.880710363,0.0
meanItemRT,Information value,gpt2_large,All,All,10,mean,full,0.2725720341500366,0.27252429754558194,2836037.9086731123,2836249.4302694923,0.06225437382200372,0.062223001316843884,-23750.543368972838,-23613.054331325926,304060750.65964186,26021974.03016627,0.0,304060750.65964186,13832022.202717662,0.0
meanItemRT,Information value,gpt2_xl,All,All,1,mean,full,0.23771711294682107,0.23766708902916844,2849589.5985717094,2849801.1201680894,0.027399452618788178,0.02736579280043039,-10198.853470375761,-10061.36443272885,318629909.39805955,11452815.291748583,0.0,318629909.39805955,968740.4593877196,1.9063969756887025e-180
meanItemRT,Information value,gpt2_xl,All,All,2,mean,full,0.26164656896715954,0.2615981153919058,2840354.3996742107,2840565.9212705907,0.05132890863912665,0.05129681916316775,-19434.05236787442,-19296.56333022751,308627532.9401798,21455191.749628305,0.0,308627532.9401798,10971116.917267442,0.0
meanItemRT,Information value,gpt2_xl,All,All,3,mean,full,0.2558763981048735,0.2558275658689454,2842608.405103013,2842819.926699393,0.04555873777684061,0.04552626964020734,-17180.0469390722,-17042.557901425287,311039431.5283391,19043293.161469042,0.0,311039431.5283391,8559218.329108179,0.0
meanItemRT,Information value,gpt2_xl,All,All,4,mean,full,0.26326584721620505,0.2632174999041813,2839718.694254117,2839930.215850497,0.052948186888172155,0.05291620367544325,-20069.757787968032,-19932.26875032112,307950683.8457732,22132040.84403491,0.0,307950683.8457732,11647966.011674047,0.0
meanItemRT,Information value,gpt2_xl,All,All,5,mean,full,0.2687145712241198,0.2686665814781988,2837569.2953600315,2837780.8169564116,0.058396910896086895,0.05836528524946072,-22219.15668205358,-22081.66764440667,305673148.21370834,24409576.47609979,0.0,305673148.21370834,13925501.643738925,0.0
meanItemRT,Information value,gpt2_xl,All,All,6,mean,full,0.2677313144536295,0.26768326018263977,2837958.3497238946,2838169.8713202747,0.057413654125596625,0.057381963953901716,-21830.102318190504,-21692.613280543592,306084143.94904155,23998580.740766585,0.0,306084143.94904155,13514505.908405721,0.0
meanItemRT,Information value,gpt2_xl,All,All,7,mean,full,0.2681955536261057,0.26814752982026546,2837774.725026857,2837986.246623237,0.0578778932980728,0.05784623359152741,-22013.72701522801,-21876.2379775811,305890094.6164677,24192630.073340416,0.0,305890094.6164677,13708555.240979552,0.0
meanItemRT,Information value,gpt2_xl,All,All,8,mean,full,0.2670512273466522,0.26700312844574614,2838227.1406187625,2838438.6622151425,0.05673356701861931,0.056701832217008086,-21561.31142332265,-21423.82238567574,306368416.49006194,23714308.19974619,0.0,306368416.49006194,13230233.367385328,0.0
meanItemRT,Information value,gpt2_xl,All,All,9,mean,full,0.26452045874059493,0.2644721937609765,2839225.190353575,2839436.711949955,0.05420279841256204,0.05417089753223847,-20563.261688509956,-20425.772650863044,307426263.3673187,22656461.32248944,0.0,307426263.3673187,12172386.490128577,0.0
meanItemRT,Information value,gpt2_xl,All,All,10,mean,full,0.2626746524465361,0.2626262663380512,2839950.950636617,2840162.472232997,0.0523569921185032,0.05232497010931314,-19837.50140546821,-19700.0123678213,308197799.89559615,21884924.794211984,0.0,308197799.89559615,11400849.96185112,0.0
meanItemRT,Information value,gpt2_small,0,0,1,mean,full,0.22459528532004525,0.22457653898359287,2854507.440194145,2854592.048832697,0.01427762499201235,0.014275242754854811,-5281.011847940274,-5270.435768121388,324114758.6828433,5967966.006964803,0.0,324114758.6828433,-5595614.676433384,
meanItemRT,Information value,gpt2_small,0,0,2,mean,full,0.2462589598423871,0.24624073725117857,2846302.7089097155,2846387.3175482675,0.03594129951435421,0.03593944102244051,-13485.743132369593,-13475.167052550707,315059465.9988279,15023258.690980256,0.0,315059465.9988279,3459678.0075820684,
meanItemRT,Information value,gpt2_small,0,0,3,mean,full,0.24539694539837642,0.24537870196693767,2846633.6618378847,2846718.2704764367,0.035079285070343524,0.03507740573819962,-13154.790204200428,-13144.214124381542,315419783.1315615,14662941.558246613,0.0,315419783.1315615,3099360.8748484254,
meanItemRT,Information value,gpt2_small,0,0,4,mean,full,0.24468634069305473,0.24466808008189722,2846906.199912524,2846990.808551076,0.03436868036502183,0.034366783853159166,-12882.252129561268,-12871.676049742382,315716811.8550447,14365912.834763408,0.0,315716811.8550447,2802332.1513652205,
meanItemRT,Information value,gpt2_small,0,0,5,mean,full,0.24473391374843878,0.24471565428741682,2846887.9622382987,2846972.5708768507,0.034416253420405885,0.03441435805867876,-12900.48980378639,-12889.913723967504,315696926.5885849,14385798.10122323,0.0,315696926.5885849,2822217.417825043,
meanItemRT,Information value,gpt2_small,0,0,6,mean,full,0.24449107333997722,0.24447280800799798,2846981.0458509508,2847065.654489503,0.03417341301194432,0.03417151177925992,-12807.40619113436,-12796.830111315474,315798432.4975597,14284292.192248404,0.0,315798432.4975597,2720711.508850217,
meanItemRT,Information value,gpt2_small,0,0,7,mean,full,0.2450546547605864,0.2450364030538621,2846764.972518064,2846849.581156616,0.034736994432553514,0.03473510682512404,-13023.479524021037,-13012.903444202151,315562858.67052376,14519866.019284368,0.0,315562858.67052376,2956285.3358861804,
meanItemRT,Information value,gpt2_small,0,0,8,mean,full,0.24497373332374983,0.244955479660653,2846796.0071692616,2846880.6158078136,0.034656072995716936,0.03465418343191495,-12992.444872823544,-12981.868793004658,315596683.3706784,14486041.319129705,0.0,315596683.3706784,2922460.6357315183,
meanItemRT,Information value,gpt2_small,0,0,9,mean,full,0.24453785033327857,0.24451958613218905,2846963.1180005977,2847047.7266391497,0.034220190005245676,0.034218289903450994,-12825.334041487426,-12814.75796166854,315778879.9805209,14303844.709287226,0.0,315778879.9805209,2740264.025889039,
meanItemRT,Information value,gpt2_small,0,0,10,mean,full,0.24338993749623805,0.24337164554298263,2847402.749223563,2847487.357862115,0.033072277168205155,0.033070349314244574,-12385.70281852223,-12375.126738703344,316258701.014779,13824023.675029159,0.0,316258701.014779,2260442.9916309714,
meanItemRT,Information value,gpt2_small,1,1,1,mean,full,0.22857577323028944,0.22855712312689347,2853017.231668693,2853101.840307245,0.01825811290225654,0.018255826898155414,-6771.220373392105,-6760.644293573219,322450937.3853403,7631787.304467857,0.0,322450937.3853403,-3931793.3789303303,
meanItemRT,Information value,gpt2_small,1,1,2,mean,full,0.25315144020134683,0.25313338424409526,2843642.787995442,2843727.396633994,0.04283377987331394,0.042832088015357206,-16145.664046643302,-16135.087966824416,312178448.4270008,17904276.26280731,0.0,312178448.4270008,6340695.5794091225,
meanItemRT,Information value,gpt2_small,1,1,3,mean,full,0.24878620099499837,0.24876803950286763,2845330.240079025,2845414.848717577,0.03846854066696548,0.03846674327412958,-14458.211963060312,-14447.635883241426,314003093.5770403,16079631.112767816,0.0,314003093.5770403,4516050.429369628,
meanItemRT,Information value,gpt2_small,1,1,4,mean,full,0.24633059183149764,0.24631237097207814,2846275.190232463,2846359.798871015,0.03601293150346474,0.03601107474334009,-13513.261809621938,-13502.685729803052,315029524.23496574,15053200.454842389,0.0,315029524.23496574,3489619.7714442015,
meanItemRT,Information value,gpt2_small,1,1,5,mean,full,0.2449468251990169,0.2449285708853839,2846806.3261238765,2846890.9347624285,0.034629164870984,0.034627274656645834,-12982.125918208621,-12971.549838389736,315607930.81370956,14474793.876098573,0.0,315607930.81370956,2911213.192700386,
meanItemRT,Information value,gpt2_small,1,1,6,mean,full,0.24351206464002317,0.2434937756393376,2847356.0083085983,2847440.6169471503,0.03319440431199028,0.03319247941059955,-12432.443733486813,-12421.867653667927,316207652.56358033,13875072.126227796,0.0,316207652.56358033,2311491.442829609,
meanItemRT,Information value,gpt2_small,1,1,7,mean,full,0.24287443556717825,0.2428561311510471,2847599.9607725097,2847684.5694110617,0.03255677523914535,0.03255483492230904,-12188.491269575432,-12177.915189756546,316474177.8879196,13608546.801888525,0.0,316474177.8879196,2044966.1184903383,
meanItemRT,Information value,gpt2_small,1,1,8,mean,full,0.24232048938244732,0.24230217157400458,2847811.7300273655,2847896.3386659175,0.03200282905441443,0.03200087534526652,-11976.72201471962,-11966.145934900735,316705724.241183,13377000.448625147,0.0,316705724.241183,1813419.7652269602,
meanItemRT,Information value,gpt2_small,1,1,9,mean,full,0.24174001108546528,0.24172167924326537,2848033.476236442,2848118.084874994,0.03142235075743238,0.03142038301452732,-11754.975805643015,-11744.399725824129,316948360.8663995,13134363.823408604,0.0,316948360.8663995,1570783.1400104165,
meanItemRT,Information value,gpt2_small,1,1,10,mean,full,0.2408438355927609,0.24082548208444654,2848375.487552659,2848460.096191211,0.030526175264728006,0.030524185855708486,-11412.964489425998,-11402.388409607112,317322957.1231108,12759767.56669736,0.0,317322957.1231108,1196186.883299172,
meanItemRT,Information value,gpt2_small,2,2,1,mean,full,0.21842691932796554,0.21840802386388725,2856801.6971249236,2856886.3057634756,0.008109258999932645,0.008106727635149191,-2986.754917161539,-2976.1788373426534,326693100.5695258,3389624.120282352,0.0,326693100.5695258,-8173956.563115835,
meanItemRT,Information value,gpt2_small,2,2,2,mean,full,0.22570163414906297,0.22568291455991685,2854094.0161576117,2854178.6247961638,0.015383973821030072,0.015381618331178792,-5694.43588447338,-5683.859804654494,323652311.1674395,6430413.52236861,0.0,323652311.1674395,-5133167.161029577,
meanItemRT,Information value,gpt2_small,2,2,3,mean,full,0.22903487391134347,0.22901623490725553,2852844.859956242,2852929.468594794,0.018717213583310577,0.01871493867851748,-6943.5920858429745,-6933.016006024089,322259035.9129429,7823688.776865244,0.0,322259035.9129429,-3739891.9065329432,
meanItemRT,Information value,gpt2_small,2,2,4,mean,full,0.23379195822225574,0.2337734342263711,2851052.721723324,2851137.330361876,0.02347429789422284,0.023472137997633036,-8735.730318760965,-8725.15423894208,320270601.7387947,9812122.951013446,0.0,320270601.7387947,-1751457.7323847413,
meanItemRT,Information value,gpt2_small,2,2,5,mean,full,0.23908848000878746,0.2390700840626523,2849044.223142668,2849128.83178122,0.028770819680754567,0.028768787833914233,-10744.22889941698,-10733.652819598094,318056685.76923716,12026038.92057097,0.0,318056685.76923716,462458.2371727824,
meanItemRT,Information value,gpt2_small,2,2,6,mean,full,0.2435592105615383,0.24354092270066174,2847337.96244271,2847422.571081262,0.03324155023350539,0.03323962647192369,-12450.489599375054,-12439.913519556168,316187945.83664733,13894778.853160799,0.0,316187945.83664733,2331198.1697626114,
meanItemRT,Information value,gpt2_small,2,2,7,mean,full,0.24619513101146606,0.24617690687711924,2846327.227664409,2846411.836302961,0.035877470683433166,0.035875610648381184,-13461.224377675913,-13450.648297857028,315086146.08696675,14996578.602841377,0.0,315086146.08696675,3432997.91944319,
meanItemRT,Information value,gpt2_small,2,2,8,mean,full,0.24667920050998027,0.2466609880785926,2846141.2287832596,2846225.8374218117,0.03636154018194737,0.03635969184985455,-13647.223258825485,-13636.647179006599,314883807.7909436,15198916.898864508,0.0,314883807.7909436,3635336.2154663205,
meanItemRT,Information value,gpt2_small,2,2,9,mean,full,0.24577682499669828,0.24575859074930317,2846487.861403117,2846572.470041669,0.03545916466866539,0.03545729452056512,-13300.590638968162,-13290.014559149276,315260995.6209782,14821729.068829954,0.0,315260995.6209782,3258148.3854317665,
meanItemRT,Information value,gpt2_small,2,2,10,mean,full,0.24381441111248014,0.24379612942138218,2847240.260768217,2847324.869406769,0.03349675078444725,0.033494833192644125,-12548.191273868084,-12537.615194049198,316081273.45844495,14001451.231363177,0.0,316081273.45844495,2437870.54796499,
meanItemRT,Information value,gpt2_small,3,3,1,mean,full,0.21623644126720165,0.21621749284569614,2857612.0674057277,2857696.6760442797,0.005918780939168755,0.00591619661695808,-2176.3846363574266,-2165.808556538541,327608707.93510336,2474016.7547047734,0.0,327608707.93510336,-9089563.928693414,
meanItemRT,Information value,gpt2_small,3,3,2,mean,full,0.2179893415388382,0.21797043549579342,2856963.760993194,2857048.369631746,0.007671681210805303,0.007669139267055369,-2824.6910488912836,-2814.114969072398,326876005.59556305,3206719.094245076,0.0,326876005.59556305,-8356861.589153111,
meanItemRT,Information value,gpt2_small,3,3,3,mean,full,0.21865738642275856,0.21863849653049794,2856716.303501256,2856800.912139808,0.008339726094725664,0.008337200301759884,-3072.1485408293083,-3061.5724610104226,326596766.6352602,3485958.054547906,0.0,326596766.6352602,-8077622.628850281,
meanItemRT,Information value,gpt2_small,3,3,4,mean,full,0.21948329770859742,0.21946442778373,2856410.0764208054,2856494.6850593574,0.009165637380564529,0.009163131554991932,-3378.3756212797016,-3367.799541460816,326251540.41721535,3831184.272592783,0.0,326251540.41721535,-7732396.410805404,
meanItemRT,Information value,gpt2_small,3,3,5,mean,full,0.2204842866996225,0.2204654409748612,2856038.5002942462,2856123.1089327983,0.010166626371589604,0.01016414474612315,-3749.9517478388734,-3739.3756680199876,325833132.71459496,4249591.97521317,0.0,325833132.71459496,-7313988.708185017,
meanItemRT,Information value,gpt2_small,3,3,6,mean,full,0.2216679268243893,0.22164910971554386,2855598.5062416634,2855683.1148802154,0.011350266496356398,0.011347813486805802,-4189.9458004217595,-4179.369720602874,325338377.8773556,4744346.812452555,0.0,325338377.8773556,-6819233.870945632,
meanItemRT,Information value,gpt2_small,3,3,7,mean,full,0.22301792934384423,0.2229991448729245,2855095.8528333954,2855180.4614719474,0.012700269015811338,0.012697848644186438,-4692.59920868976,-4682.023128870875,324774084.50573874,5308640.184069395,0.0,324774084.50573874,-6254940.499328792,
meanItemRT,Information value,gpt2_small,3,3,8,mean,full,0.22457818841027977,0.22455944166048913,2854513.8243938433,2854598.4330323953,0.01426052808224687,0.01425814543175108,-5274.627648241818,-5264.051568422932,324121905.0938439,5960819.595964253,0.0,324121905.0938439,-5602761.087433934,
meanItemRT,Information value,gpt2_small,3,3,9,mean,full,0.22636568013708858,0.2263469766020485,2853845.5895104064,2853930.1981489584,0.01604801980905568,0.016045680373310445,-5942.862531678751,-5932.286451859865,323374743.72286695,6707980.966941178,0.0,323374743.72286695,-4855599.716457009,
meanItemRT,Information value,gpt2_small,3,3,10,mean,full,0.22822018897883467,0.2282015302787641,2853150.6671234127,2853235.2757619647,0.017902528650801774,0.017900234050026054,-6637.784918672405,-6627.208838853519,322599569.57917374,7483155.110634387,0.0,322599569.57917374,-4080425.5727638006,
meanItemRT,Information value,gpt2_small,4,4,1,mean,full,0.216283146320412,0.21626419902805705,2857594.8124514157,2857679.4210899677,0.005965485992379116,0.005962902799318992,-2193.6395906694233,-2183.0635108505376,327589185.4886132,2493539.201194942,0.0,327589185.4886132,-9070041.482203245,
meanItemRT,Information value,gpt2_small,4,4,2,mean,full,0.21807877601724113,0.2180598721363819,2856930.644891291,2857015.253529843,0.007761115689208231,0.007758575907643839,-2857.807150794193,-2847.2310709753074,326838622.4924729,3244102.197335243,0.0,326838622.4924729,-8319478.486062944,
meanItemRT,Information value,gpt2_small,4,4,3,mean,full,0.21885664134132088,0.2188377562662862,2856642.454437994,2856727.063076546,0.008538981013287983,0.008536460037548155,-3145.997604091186,-3135.4215242723003,326513479.2130618,3569245.4767463207,0.0,326513479.2130618,-7994335.206651866,
meanItemRT,Information value,gpt2_small,4,4,4,mean,full,0.2197783381832814,0.21975947539137042,2856300.6042922447,2856385.2129307967,0.009460677855248512,0.009458179162632363,-3487.847749840468,-3477.2716700215824,326128215.177578,3954509.512230158,0.0,326128215.177578,-7609071.171168029,
