y,metric,model,layer,layer_idx,horizon,aggregation,dist_metric,fold,loglik,rsquared,rsquared_adj,aic,bic,delta_loglik,delta_rsquared,delta_rsquared_adj,delta_aic,delta_bic,anova_rss,anova_delta_ss,anova_p
rating_mean,Information value,gpt2_small,4,4,All,mean,cosine_std,4,-0.8795599051998295,0.365084585588495,0.35728224562644884,2354.27902991715,2442.4177255133445,0.10300027532908584,0.14523936491112954,0.1410048059520833,-251.71472631812867,-199.8684347909557,,,
rating_mean,Information value,gpt2_small,5,5,All,mean,cosine_std,4,-0.8821766223929022,0.36175308744175827,0.3539098074103205,2361.181929872476,2449.32062546867,0.10038355813601318,0.14190786676439282,0.137632367735955,-244.811826362803,-192.96553483563002,,,
rating_mean,Information value,gpt2_small,6,6,All,mean,cosine_std,4,-0.8860706096943138,0.35676303070045323,0.3488584289271869,2371.4542683736,2459.5929639697943,0.09648957083460152,0.13691781002308778,0.13258098925282136,-234.53948786167894,-182.69319633450596,,,
rating_mean,Information value,gpt2_small,7,7,All,mean,cosine_std,4,-0.8921210307567332,0.34893203643115533,0.3409312012413692,2387.415279136262,2475.5539747324565,0.09043914977218215,0.12908681575378989,0.1246537615670037,-218.5784770990167,-166.73218557184373,,,
rating_mean,Information value,gpt2_small,8,8,All,mean,cosine_std,4,-0.9002558779337307,0.33825272062769407,0.3301206496062218,2408.875005989182,2497.013701585376,0.08230430259518462,0.11840749995032862,0.11384320993185626,-197.11875024609708,-145.2724587189241,,,
rating_mean,Information value,gpt2_small,9,9,All,mean,cosine_std,4,-0.9107630378547441,0.3241994084054367,0.3158946392306955,2436.592893860815,2524.7315894570092,0.07179714267417125,0.10435418772807126,0.09961719955632997,-169.40086237446394,-117.55457084729096,,,
rating_mean,Information value,gpt2_small,10,10,All,mean,cosine_std,4,-0.9200797562515938,0.3114888680329264,0.3030279017414723,2461.1703969917044,2549.3090925878987,0.06248042427732159,0.09164364735556096,0.08675046206710679,-144.8233592435745,-92.9770677164015,,,
rating_mean,Information value,gpt2_small,11,11,All,mean,cosine_std,4,-0.927780974901343,0.3008020280752117,0.2922097334893464,2481.486211789743,2569.624907385937,0.054779205627572325,0.08095680739784628,0.0759322938149809,-124.50754444553604,-72.66125291836306,,,
rating_mean,Information value,gpt2_small,12,12,All,mean,cosine_std,4,-0.9052348158015585,0.3316302050814339,0.3234167513804377,2422.0094440845114,2510.1481396807058,0.07732536472735685,0.11178498440406848,0.10713931170607216,-183.98431215076744,-132.13802062359446,,,
rating_mean,Information value,gpt2_small,0,0,All,mean,cosine_std,5,-0.8153935185376922,0.4227127133394777,0.41561855313474005,2185.008101902432,2273.1467974986263,0.15238070808290838,0.20568825274836477,0.20217477336409462,-381.9803079227122,-330.1340163955392,,,
