y,metric,model,layer,layer_idx,horizon,aggregation,dist_metric,fold,loglik,rsquared,rsquared_adj,aic,bic,delta_loglik,delta_rsquared,delta_rsquared_adj,delta_aic,delta_bic,anova_rss,anova_delta_ss,anova_p,ias_coef
meanItemRT,Information value,gpt2_medium,10,5,2,mean,cosine_std,9,-4.917769126931657,0.2421272822265258,0.2421069239238307,2563108.0912655103,2563191.857047566,0.021247020430035235,0.03289913230476671,0.032896981406481896,-11071.734577930067,-11061.263855173253,285109519.80966014,12376558.218276083,0.0,125.75181313677122
meanItemRT,Information value,gpt2_medium,10,5,3,mean,cosine_std,9,-4.926030548040075,0.22950104749832145,0.22948035002428202,2567413.8613330065,2567497.6271150624,0.012985599321617691,0.020272897576562365,0.020270407506933208,-6765.9645104338415,-6755.493787677027,289859472.71855795,7626605.309378266,0.0,99.32288652404785
meanItemRT,Information value,gpt2_medium,10,5,4,mean,cosine_std,9,-4.928692008754377,0.22538880725700094,0.22536799931819662,2568800.9880426936,2568884.7538247495,0.010324138607315625,0.016160657335241857,0.01615805680084781,-5378.837800746784,-5368.367077989969,291406485.5784341,6079592.4495021105,0.0,91.94236963973299
meanItemRT,Information value,gpt2_medium,10,5,5,mean,cosine_std,9,-4.9295746120331305,0.2240202509631578,0.22399940626160608,2569260.9920455473,2569344.7578276033,0.009441535328561734,0.01479210104139872,0.01478946374425727,-4918.833797893021,-4908.363075136207,291921332.48955715,5564745.538379073,0.0,93.17525941234106
meanItemRT,Information value,gpt2_medium,10,5,6,mean,cosine_std,9,-4.929883007507472,0.2235414860438335,0.2235206284814928,2569421.7246828196,2569505.4904648755,0.00913313985422004,0.014313336122074416,0.014310685964143977,-4758.101160620805,-4747.630437863991,292101442.4645557,5384635.563380539,0.0,97.80115994385447
meanItemRT,Information value,gpt2_medium,10,5,7,mean,cosine_std,9,-4.929983907375692,0.2233847811093217,0.22336391933750566,2569474.3126851367,2569558.0784671926,0.009032239986000334,0.014156631187562607,0.014153976820156844,-4705.5131583036855,-4695.042435546871,292160394.40672576,5325683.621210456,0.0,103.9253757829053
meanItemRT,Information value,gpt2_medium,10,5,8,mean,cosine_std,9,-4.930192491576965,0.22306073419279493,0.22303986371629136,2569583.024684998,2569666.790467054,0.008823655784727436,0.013832584271035842,0.013829921198942552,-4596.801158442162,-4586.330435685348,292282299.9175062,5203778.110430002,0.0,109.15589216461038
meanItemRT,Information value,gpt2_medium,10,5,9,mean,cosine_std,9,-4.93056728440379,0.2224781333380379,0.22245724721145976,2569778.362958411,2569862.128740467,0.008448862957902037,0.01324998341627881,0.01324730469411095,-4401.462885029148,-4390.992162272334,292501472.6704567,4984605.357479513,0.0,112.83450114678803
meanItemRT,Information value,gpt2_medium,10,5,10,mean,cosine_std,9,-4.931083264117478,0.22167534816809653,0.22165444047675809,2570047.2864253884,2570131.0522074443,0.00793288324421404,0.012447198246337443,0.012444497959409273,-4132.539418051951,-4122.068695295136,292803478.1245978,4682599.903338432,0.0,114.62556735760005
meanItemRT,Information value,gpt2_medium,12,6,1,mean,cosine_std,9,-4.930842436654392,0.222050141802981,0.2220292441795102,2569921.7695599026,2570005.5353419585,0.00817371070730033,0.012821991881221906,0.012819301662161386,-4258.056283537764,-4247.58556078095,292662481.84545535,4823596.182480872,0.0,88.50539638195714
meanItemRT,Information value,gpt2_medium,12,6,2,mean,cosine_std,9,-4.916903369149407,0.2434384151822223,0.2434180920997442,2562656.866966979,2562740.632749035,0.022112778212285633,0.034210265260463224,0.034208149582395375,-11522.958876461256,-11512.488153704442,284616275.39191216,12869802.636024058,0.0,138.13308092893587
meanItemRT,Information value,gpt2_medium,12,6,3,mean,cosine_std,9,-4.925835180522167,0.229802049624256,0.22978136023586504,2567312.0377363483,2567395.8035184043,0.013180966839525077,0.0205738997024969,0.020571417718516227,-6867.788107092027,-6857.317384335212,289746236.5912053,7739841.436730921,0.0,105.72121644701932
meanItemRT,Information value,gpt2_medium,12,6,4,mean,cosine_std,9,-4.929063556721031,0.22481298290993135,0.22479215950308595,2568994.6351274345,2569078.4009094904,0.009952590640661008,0.01558483298817226,0.01558221698573714,-5185.190716005862,-5174.719993249048,291623109.02883357,5862968.999102652,0.0,94.04012749117499
meanItemRT,Information value,gpt2_medium,12,6,5,mean,cosine_std,9,-4.930220947998385,0.2230165151121254,0.22299564344778988,2569597.8558872784,2569681.6216693344,0.008795199363307304,0.013788365190366303,0.01378570093044107,-4581.96995616192,-4571.499233405106,292298935.0074896,5187143.0204465985,0.0,92.65405690340735
meanItemRT,Information value,gpt2_medium,12,6,6,mean,cosine_std,9,-4.9306290858314545,0.22238202347563685,0.22236113476731423,2569810.573244496,2569894.3390265517,0.008387061530237716,0.01315387355387776,0.013151192249965415,-4369.252598944586,-4358.781876187772,292537628.92212737,4948449.105808854,0.0,95.76805190270063
meanItemRT,Information value,gpt2_medium,12,6,7,mean,cosine_std,9,-4.9307489506367075,0.2221955830742276,0.22217468935766282,2569873.0455823457,2569956.8113644016,0.008267196724984771,0.01296743315246851,0.012964746840314012,-4306.780261094682,-4296.309538337868,292607767.26075906,4878310.767177165,0.0,100.93307074042272
meanItemRT,Information value,gpt2_medium,12,6,8,mean,cosine_std,9,-4.930915882262154,0.22193585940938476,0.2219149587160112,2569960.048676212,2570043.8144582678,0.00810026509953854,0.012707709487625674,0.012705016198662378,-4219.777167228516,-4209.306444471702,292705474.5506904,4780603.477245808,0.0,105.64388699750405
meanItemRT,Information value,gpt2_medium,12,6,9,mean,cosine_std,9,-4.931169402787975,0.22154124891579052,0.22152033762222034,2570092.1810390647,2570175.9468211206,0.007846744573717146,0.012313098994031435,0.01231039510487153,-4087.644804375712,-4077.1740816188976,292853925.8746423,4632152.153293908,0.0,109.43485211333191
meanItemRT,Information value,gpt2_medium,12,6,10,mean,cosine_std,9,-4.931534445406556,0.22097270015467274,0.22095177358850138,2570282.437601443,2570366.203383499,0.007481701955136089,0.011744550232913653,0.011741831071152564,-3897.3882419974543,-3886.91751924064,293067812.27069426,4418265.757241964,0.0,111.73389134877506
meanItemRT,Information value,gpt2_medium,14,7,1,mean,cosine_std,9,-4.931683120013429,0.2207410225567461,0.22072008976715152,2570359.925319799,2570443.691101855,0.0073330273482632435,0.011512872634987015,0.011510147249802705,-3819.9005236411467,-3809.4298008843325,293154968.7115404,4331109.316395819,0.0,89.0293507850007
meanItemRT,Information value,gpt2_medium,14,7,2,mean,cosine_std,9,-4.915774410728999,0.2451447412295339,0.2451244639831195,2562068.465127847,2562152.230909903,0.023241736632693133,0.0359165913077748,0.03591452146577068,-12111.360715593211,-12100.889992836397,283974360.47852546,13511717.54941076,0.0,151.64697031214888
meanItemRT,Information value,gpt2_medium,14,7,3,mean,cosine_std,9,-4.925058571781852,0.23099740597987073,0.23097674870165608,2566907.2770269834,2566991.0428090394,0.013957575579840231,0.02176925605811164,0.021766806184307264,-7272.548816456925,-7262.078093700111,289296546.99484146,8189531.033094764,0.0,116.37800610119331
meanItemRT,Information value,gpt2_medium,14,7,4,mean,cosine_std,9,-4.928422006203443,0.22580698833290835,0.22578619162746383,2568660.2654131725,2568744.0311952285,0.01059414115824886,0.016578838411149266,0.016576249110115016,-5519.560430267826,-5509.0897075110115,291249167.0697329,6236910.958203316,0.0,103.4827635222793
meanItemRT,Information value,gpt2_medium,14,7,5,mean,cosine_std,9,-4.929677985711526,0.2238598026155374,0.22383895360395323,2569314.86937299,2569398.635155046,0.009338161650166654,0.014631652693778308,0.014629011086604415,-4864.956470450386,-4854.485747693572,291981692.6928888,5504385.335047424,0.0,101.44151141393449
meanItemRT,Information value,gpt2_medium,14,7,6,mean,cosine_std,9,-4.93019203739306,0.22306143993902483,0.22304056948147932,2569582.787968889,2569666.553750945,0.008824109968632143,0.013833290017265742,0.01383062696413051,-4597.03787455149,-4586.567151794676,292282034.4178201,5204043.610116124,0.0,103.82342399914222
meanItemRT,Information value,gpt2_medium,14,7,7,mean,cosine_std,9,-4.930412454835572,0.22271886281380093,0.2226979831538014,2569697.667335752,2569781.433117808,0.008603692526119922,0.013490712892041845,0.013488040636452592,-4482.158507688437,-4471.687784931622,292410910.9394045,5075167.088531733,0.0,108.16161122565846
meanItemRT,Information value,gpt2_medium,14,7,8,mean,cosine_std,9,-4.930657746029818,0.2223374488271912,0.22231655892148527,2569825.510653281,2569909.276435337,0.008358401331873822,0.01310929890543211,0.013106616404136462,-4354.31519015925,-4343.844467402436,292554397.77567756,4931680.252258658,0.0,112.01425996374361
meanItemRT,Information value,gpt2_medium,14,7,9,mean,cosine_std,9,-4.930935716979519,0.22190499343248404,0.22188409190997538,2569970.3863325557,2570054.1521146116,0.008080430382173098,0.012676843510724956,0.012674149392626566,-4209.439510884695,-4198.9687881278805,292717086.24173856,4768991.786197662,0.0,115.24256245973336
meanItemRT,Information value,gpt2_medium,14,7,10,mean,cosine_std,9,-4.931308285815635,0.22132498946594514,0.22130407236312066,2570164.565484251,2570248.331266307,0.007707861546057515,0.012096839544186055,0.01209412984577185,-4015.260359189473,-4004.789636432659,292935282.0528682,4550795.975068033,0.0,117.0371367220307
meanItemRT,Information value,gpt2_medium,16,8,1,mean,cosine_std,9,-4.93250496509005,0.2194591090029394,0.2194381417780319,2570788.262755283,2570872.028537339,0.006511182271641935,0.010230959081180324,0.01022819926068308,-3391.563088157214,-3381.0923654004,293637220.8749869,3848857.152949333,0.0,89.59056971046112
meanItemRT,Information value,gpt2_medium,16,8,2,mean,cosine_std,9,-4.917405067839175,0.2426789022875746,0.24265855880273468,2562918.3473070995,2563002.1130891554,0.021611079522517507,0.03345075236581552,0.03344861628538587,-11261.478536340874,-11251.00781358406,284902001.94150805,12584076.086428165,0.0,156.88316728148354
meanItemRT,Information value,gpt2_medium,16,8,3,mean,cosine_std,9,-4.926714192810918,0.2284468317939049,0.22842610600107016,2567770.1701511224,2567853.9359331783,0.012301954550774319,0.019218681872145815,0.01921616348372135,-6409.655692317989,-6399.1849695611745,290256065.61102283,7230012.41691339,0.0,114.84700081428511
meanItemRT,Information value,gpt2_medium,16,8,4,mean,cosine_std,9,-4.929812891914094,0.22365036210853573,0.22362950747087063,2569385.1811367064,2569468.9469187623,0.00920325544759848,0.01442221218677664,0.014419564953521813,-4794.6447067339905,-4784.173983977176,292060483.6045809,5425594.423355341,0.0,100.01082496840422
meanItemRT,Information value,gpt2_medium,16,8,5,mean,cosine_std,9,-4.930758266248159,0.22218109149169285,0.2221601973858489,2569877.900785878,2569961.6665679337,0.00825788111353365,0.012952941569933762,0.0129502548685001,-4301.925057562534,-4291.45433480572,292613218.95210624,4872859.075829983,0.0,97.96983376043238
meanItemRT,Information value,gpt2_medium,16,8,6,mean,cosine_std,9,-4.9310763999457405,0.22168603320293068,0.2216651257986182,2570043.7088877205,2570127.4746697764,0.007939747415951715,0.012457883281171589,0.012455183281269377,-4136.116955719888,-4125.646232963074,292799458.44546264,4686619.582473576,0.0,100.31629459746982
meanItemRT,Information value,gpt2_medium,16,8,7,mean,cosine_std,9,-4.931125398908493,0.22160975631138635,0.22158884685809122,2570069.2466571173,2570153.012439173,0.007890748453199592,0.012381606389627264,0.012378904340742403,-4110.579186323099,-4100.108463566285,292828153.5909808,4657924.436955392,0.0,104.7349452059261
meanItemRT,Information value,gpt2_medium,16,8,8,mean,cosine_std,9,-4.931188410531475,0.22151165486486213,0.22149074277632375,2570102.0876848996,2570185.8534669555,0.007827736830217091,0.01228350494310304,0.012280800258974933,-4077.7381585408,-4067.267435783986,292865059.07082623,4621018.957109988,0.0,108.92265427847256
meanItemRT,Information value,gpt2_medium,16,8,9,mean,cosine_std,9,-4.931280460320329,0.2213683222958519,0.22134740635705252,2570150.063114352,2570233.828896408,0.007735687041363626,0.012140172374092817,0.01213746383970371,-4029.76272908831,-4019.292006331496,292918980.36785305,4567097.660083175,0.0,112.66262353357288
meanItemRT,Information value,gpt2_medium,16,8,10,mean,cosine_std,9,-4.931479425740259,0.2210584190824354,0.22103749481888268,2570253.761901566,2570337.5276836217,0.007536721621432818,0.01183026916067631,0.011827552301533872,-3926.0639418745413,-3915.593219117727,293035565.0585175,4450512.9694187045,0.0,115.05188110609488
meanItemRT,Information value,gpt2_medium,18,9,1,mean,cosine_std,9,-4.933179326403526,0.2184056656002209,0.21838467007726392,2571139.733128254,2571223.4989103097,0.005836820958165845,0.009177515678461812,0.009174727559915108,-3040.0927151865326,-3029.6219924297184,294033523.2297914,3452554.7981448174,0.0,90.60693118455785
meanItemRT,Information value,gpt2_medium,18,9,2,mean,cosine_std,9,-4.919931807342309,0.23884210960895513,0.23882166305854113,2564235.258668738,2564319.024450794,0.01908434001938364,0.029613959687196045,0.02961172054119232,-9944.567174702417,-9934.096451945603,286345392.2266527,11140685.801283538,0.0,161.15119010007186
meanItemRT,Information value,gpt2_medium,18,9,3,mean,cosine_std,9,-4.927854191256098,0.2266856860291394,0.22666491292765012,2568364.325940766,2568448.091722822,0.011161956105594228,0.017457536107380323,0.017454970410301307,-5815.499902674463,-5805.029179917648,290918603.54322636,6567474.484709859,0.0,116.20768696091733
meanItemRT,Information value,gpt2_medium,18,9,4,mean,cosine_std,9,-4.930437942555886,0.222679239555448,0.22265835883107143,2569710.9512807024,2569794.7170627583,0.008578204805806067,0.013451089633688906,0.013448416313722622,-4468.874562737998,-4458.403839981183,292425817.0943529,5060260.933583319,0.0,100.73389119063916
meanItemRT,Information value,gpt2_medium,18,9,5,mean,cosine_std,9,-4.9312110212936515,0.22147644963919288,0.22145553660495665,2570113.872188038,2570197.637970094,0.007805126068040735,0.012248299717433797,0.012245594087607836,-4065.953655402176,-4055.482932645362,292878303.1746842,4607774.853251994,0.0,97.88830640383388
meanItemRT,Information value,gpt2_medium,18,9,6,mean,cosine_std,9,-4.931418253015259,0.2211537132112419,0.22113279150752096,2570221.879289023,2570305.645071079,0.007597894346432987,0.011925563289482799,0.011922848990172152,-3957.9465544172563,-3947.475831660442,292999715.68346083,4486362.3444753885,0.0,99.50084876656182
meanItemRT,Information value,gpt2_medium,18,9,7,mean,cosine_std,9,-4.931390035478736,0.2211976662180788,0.22117674569504242,2570207.1725911624,2570290.9383732183,0.007626111882956366,0.011969516296319704,0.011966803177693608,-3972.653252277989,-3962.1825295211747,292983180.68968207,4502897.338254154,0.0,103.12707651413938
meanItemRT,Information value,gpt2_medium,18,9,8,mean,cosine_std,9,-4.9313759972125295,0.2212195319800616,0.22119861204439284,2570199.855987198,2570283.621769254,0.00764015014916275,0.011991382058302524,0.011988669527044027,-3979.9698562421836,-3969.4991334853694,292974954.8533998,4511123.174536407,0.0,106.64785150144307
meanItemRT,Information value,gpt2_medium,18,9,9,mean,cosine_std,9,-4.931351966369903,0.2212569605823106,0.221236041652065,2570187.3313523293,2570271.0971343853,0.007664180991789671,0.012028810660551503,0.012026099134716195,-3992.4944911110215,-3982.0237683542073,292960874.3217167,4525203.706219494,0.0,110.05432691439931
meanItemRT,Information value,gpt2_medium,18,9,10,mean,cosine_std,9,-4.931461243364894,0.2210867445839061,0.22106582108124517,2570244.285429349,2570328.051211405,0.007554903996798146,0.011858594662147004,0.01185587856389636,-3935.5404140911996,-3925.0696913343854,293024909.0869628,4461168.940973401,0.0,112.07767840334687
meanItemRT,Information value,gpt2_medium,20,10,1,mean,cosine_std,9,-4.9337534654338775,0.2175076624936889,0.21748664284818653,2571438.968649483,2571522.7344315387,0.005262681927814761,0.008279512571929826,0.008276700330837716,-2740.8571939575486,-2730.3864712007344,294371349.39569837,3114728.6322378516,0.0,94.0795964782764
meanItemRT,Information value,gpt2_medium,20,10,2,mean,cosine_std,9,-4.92364961836612,0.23316133333826405,0.2331407341883962,2566172.9445962384,2566256.7103782943,0.015366528995572004,0.023933183416504966,0.02393079167104739,-8006.8812472019345,-7996.41052444512,288482483.7945365,9003594.233399749,0.0,157.62592773111598
